date_time(UTC:PDT+7),raw_pressure(cm),barocorrected_pressure(cm),adjusted_stage(cm),estimated_discharge(cms),water_temperature(deg_C),discharge_flag
2021-07-28 18:30:00,789.07,25.984642900000157,31.0729081083332,0.2817838601237102,14.553,0
2021-07-28 19:00:00,789.4028500000001,25.78826860000015,30.876533808333193,0.27287951996286564,14.536093333333334,0
2021-07-28 19:30:00,789.6683,26.11286120000011,31.201126408333153,0.28764815704356117,14.348763333333334,0
2021-07-28 20:00:00,789.59245,26.112469000000036,31.200734208333078,0.28763015871278247,14.140053333333332,0
2021-07-28 20:30:00,789.5869833333334,26.07641133333334,31.16467654166638,0.2859770268106762,14.107378333333331,0
2021-07-28 21:00:00,789.5460333333333,26.060953833333315,31.149219041666356,0.285269306383145,14.190155,0
2021-07-28 21:30:00,789.36905,26.13685610000016,31.2251213083332,0.28875000215813984,14.316513333333331,0
2021-07-28 22:00:00,789.2066,26.025391100000093,31.113656308333134,0.28364325552881736,14.478025,0
2021-07-28 22:30:00,789.1394333333333,26.04999743333337,31.13826264166641,0.2847680169947531,14.615965,0
2021-07-28 23:00:00,788.9926333333333,26.160161833333405,31.248427041666446,0.2898215229600024,14.697153333333334,0
2021-07-28 23:30:00,789.1341666666667,26.04778986666679,31.13605507499983,0.28466704896739825,14.703413333333334,0
2021-07-29 00:00:00,789.9036166666667,26.201341066666718,31.28960627499976,0.29171798821626305,14.563936666666669,0
2021-07-29 00:30:00,790.68115,26.457807700000103,31.546072908333144,0.3036201666766811,14.31084,0
2021-07-29 01:00:00,791.1032166666666,27.03180966666673,32.12007487499977,0.3308175169672467,14.053483333333334,0
2021-07-29 01:30:00,791.0550833333333,27.545531033333305,32.633796241666346,0.35579899664088516,13.880015,0
2021-07-29 02:00:00,790.7526333333333,27.731517333333272,32.819782541666314,0.3649892662623495,13.784488333333332,0
2021-07-29 02:30:00,790.7832166666666,27.89874046666671,32.98700567499975,0.37331775697820396,13.714545,0
2021-07-29 03:00:00,791.5592833333333,28.68806323333331,33.77632844166635,0.4134510230629762,13.624411666666669,0
2021-07-29 03:30:00,792.2832166666666,29.46909976666666,34.5573649749997,0.4544637349601085,13.508015,0
2021-07-29 04:00:00,792.4622666666667,29.63285426666664,34.72111947499968,0.46322270281153066,13.362825,0
2021-07-29 04:30:00,792.5317,29.780804500000045,34.869069708333086,0.47118335100907616,13.203108333333336,0
2021-07-29 05:00:00,792.9932333333333,30.33309113333337,35.42135634166641,0.5039937816179529,13.026975,0
2021-07-29 05:30:00,793.45925,30.858250400000088,35.94651560833313,0.5641658296617196,12.829333333333333,0
2021-07-29 06:00:00,793.4983,30.92177319999996,36.010038408333,0.5716184137533383,12.635145,0
2021-07-29 06:30:00,793.29565,30.86392060000003,35.95218580833307,0.5648295506695001,12.467278333333333,0
2021-07-29 07:00:00,793.02905,30.697251199999982,35.785516408333024,0.5454445633374013,12.321448333333333,0
2021-07-29 07:30:00,792.7662166666667,30.6169441666666,35.70520937499964,0.5361965132008082,12.180033333333334,0
2021-07-29 08:00:00,792.4192333333333,30.449428033333334,35.537693241666375,0.5171001355303925,12.034221666666667,0
2021-07-29 08:30:00,792.0920666666667,30.23748746666672,35.32575267499976,0.4960344948428221,11.884278333333333,0
2021-07-29 09:00:00,791.8543333333333,30.108862033333367,35.19712724166641,0.48899279925885314,11.736335,0
2021-07-29 09:30:00,791.58565,30.025764099999947,35.11402930833299,0.48446113621404124,11.588806666666668,0
2021-07-29 10:00:00,791.4035833333334,29.866130833333383,34.95439604166643,0.4757946321143052,11.440806666666669,0
2021-07-29 10:30:00,791.3060333333333,29.766541433333373,34.854806641666414,0.4704139720774177,11.28858,0
2021-07-29 11:00:00,791.1343333333333,29.72842213333331,34.81668734166635,0.46835976477770125,11.131523333333334,0
2021-07-29 11:30:00,791.0135833333334,29.591356933333486,34.67962214166653,0.46099789008846465,10.979863333333332,0
2021-07-29 12:00:00,790.8579166666667,29.58048766666684,34.66875287499988,0.46041573285253584,10.822768333333332,0
2021-07-29 12:30:00,790.7822666666667,29.347803866666823,34.436069074999864,0.4480112712720551,10.672146666666666,0
2021-07-29 13:00:00,790.83585,29.319811200000004,34.408076408333045,0.44652647591128236,10.53192,0
2021-07-29 13:30:00,790.86585,29.326358100000107,34.41462330833315,0.4468735936420791,10.395316666666666,0
2021-07-29 14:00:00,790.8852833333333,29.25503813333341,34.343303341666456,0.4430969703182819,10.274826666666666,0
2021-07-29 14:30:00,790.90585,29.154260499999964,34.242525708333005,0.43777842896711716,10.17762,0
2021-07-29 15:00:00,790.8935833333334,29.078772433333484,34.167037641666525,0.4338083714116156,10.121621666666666,0
2021-07-29 15:30:00,790.8013166666667,28.993643666666685,34.081908874999726,0.42934555098799015,10.133945,0
2021-07-29 16:00:00,790.6766,28.89543920000005,33.9837044083331,0.42421608948088363,10.244118333333333,0
2021-07-29 16:30:00,790.5143333333333,28.836162233333425,33.92442744166647,0.42112971108894076,10.494821666666668,0
2021-07-29 17:00:00,790.37245,28.69020009999997,33.77846530833301,0.41356148611940713,10.87507,0
2021-07-29 17:30:00,790.21905,28.61939580000012,33.70766100833316,0.4099064920673369,11.26937,0
2021-07-29 18:00:00,790.13585,28.394457500000044,33.482722708333085,0.3983658258505458,11.670768333333331,0
2021-07-29 18:30:00,790.0813166666667,28.39600766666672,33.48427287499976,0.39844498797605865,11.892435,0
2021-07-29 19:00:00,790.1151,28.265619300000026,33.35388450833307,0.3918045369206807,11.861506666666669,0
2021-07-29 19:30:00,790.1471666666667,28.46389706666685,33.55216227499989,0.401916942271695,11.87072,0
2021-07-29 20:00:00,790.4487,28.182162000000066,33.2704272083331,0.3875734625305885,12.017968333333334,0
2021-07-29 20:30:00,791.5260833333333,28.52740073333337,33.61566594166641,0.40517353694321934,12.150738333333331,0
2021-07-29 21:00:00,791.8613,29.129778800000054,34.218044008333095,0.4364895911047158,12.153658333333333,0
2021-07-29 21:30:00,791.1326166666666,28.77022686666669,33.85849207499973,0.4177053471358149,12.128283333333332,0
2021-07-29 22:00:00,790.6649,28.46158340000011,33.54984860833315,0.4017984556976096,12.177908333333331,0
2021-07-29 22:30:00,790.8758666666666,28.367659766666748,33.45592497499979,0.3969981660650746,12.263965,0
