date_time(UTC:PDT+7),raw_pressure(cm),barocorrected_pressure(cm),adjusted_stage(cm),estimated_discharge(cms),water_temperature(deg_C),discharge_flag
2022-09-02 20:00:00,78.33359999999999,78.33359999999999,79.04860687813022,0.16907245047975578,18.8,0
2022-09-02 20:30:00,78.27264000000001,78.27264000000001,78.98764687813023,0.16342346759443216,19.3,0
2022-09-02 21:00:00,78.27264000000001,78.27264000000001,78.98764687813023,0.16342346759443216,19.7,0
2022-09-02 21:30:00,78.24216000000001,78.24216000000001,78.95716687813024,0.16062192011410736,20.2,0
2022-09-02 22:00:00,78.21168,78.21168,78.92668687813023,0.1578357974963922,20.4,0
2022-09-02 22:30:00,78.1812,78.1812,78.89620687813023,0.15506519862646997,20.5,0
2022-09-02 23:00:00,78.12024000000001,78.12024000000001,78.83524687813023,0.14957097693282453,20.6,0
2022-09-02 23:30:00,78.08976,78.08976,78.80476687813022,0.1468475613159711,20.5,0
2022-09-03 00:00:00,78.08976,78.08976,78.80476687813022,0.1468475613159711,20.5,0
2022-09-03 00:30:00,78.0288,78.0288,78.74380687813023,0.14144865362262066,20.2,0
2022-09-03 01:00:00,77.99832,77.99832,78.71332687813023,0.13877338107797632,19.8,0
2022-09-03 01:30:00,77.93736,77.93736,78.65236687813022,0.1334717640101905,19.3,0
2022-09-03 02:00:00,77.93736,77.93736,78.65236687813022,0.1334717640101905,18.8,0
2022-09-03 02:30:00,77.90688,77.90688,78.62188687813023,0.13084565260341918,18.4,0
2022-09-03 03:00:00,77.90688,77.90688,78.62188687813023,0.13084565260341918,17.9,0
2022-09-03 03:30:00,77.8764,77.8764,78.59140687813023,0.12823616540549163,17.6,0
2022-09-03 04:00:00,77.93736,77.93736,78.65236687813022,0.1334717640101905,17.3,0
2022-09-03 04:30:00,77.90688,77.90688,78.62188687813023,0.13084565260341918,17.0,0
2022-09-03 05:00:00,77.90688,77.90688,78.62188687813023,0.13084565260341918,16.7,0
2022-09-03 05:30:00,77.90688,77.90688,78.62188687813023,0.13084565260341918,16.4,0
2022-09-03 06:00:00,77.93736,77.93736,78.65236687813022,0.1334717640101905,16.2,0
2022-09-03 06:30:00,77.96784,77.96784,78.68284687813022,0.13611437941754637,15.9,0
2022-09-03 07:00:00,77.99832,77.99832,78.71332687813023,0.13877338107797632,15.6,0
2022-09-03 07:30:00,78.05928,78.05928,78.77428687813023,0.14414008398294742,15.5,0
2022-09-03 08:00:00,78.05928,78.05928,78.77428687813023,0.14414008398294742,15.3,0
2022-09-03 08:30:00,78.08976,78.08976,78.80476687813022,0.1468475613159711,15.0,0
2022-09-03 09:00:00,78.12024000000001,78.12024000000001,78.83524687813023,0.14957097693282453,14.8,0
2022-09-03 09:30:00,78.1812,78.1812,78.89620687813023,0.15506519862646997,14.5,0
2022-09-03 10:00:00,78.24216000000001,78.24216000000001,78.95716687813024,0.16062192011410736,14.3,0
2022-09-03 10:30:00,78.27264000000001,78.27264000000001,78.98764687813023,0.16342346759443216,14.1,0
2022-09-03 11:00:00,78.27264000000001,78.27264000000001,78.98764687813023,0.16342346759443216,13.8,0
2022-09-03 11:30:00,78.30311999999999,78.30311999999999,79.01812687813022,0.16624034283822947,13.6,0
2022-09-03 12:00:00,78.36408,78.36408,79.07908687813023,0.17191969683613392,13.4,0
2022-09-03 12:30:00,78.33359999999999,78.33359999999999,79.04860687813022,0.16907245047975578,13.2,0
2022-09-03 13:00:00,78.33359999999999,78.33359999999999,79.04860687813022,0.16907245047975578,13.0,0
2022-09-03 13:30:00,78.33359999999999,78.33359999999999,79.04860687813022,0.16907245047975578,12.8,0
2022-09-03 14:00:00,78.33359999999999,78.33359999999999,79.04860687813022,0.16907245047975578,12.6,0
2022-09-03 14:30:00,78.33359999999999,78.33359999999999,79.04860687813022,0.16907245047975578,12.5,0
2022-09-03 15:00:00,78.36408,78.36408,79.07908687813023,0.17191969683613392,12.4,0
2022-09-03 15:30:00,78.36408,78.36408,79.07908687813023,0.17191969683613392,12.5,0
2022-09-03 16:00:00,78.36408,78.36408,79.07908687813023,0.17191969683613392,12.7,0
2022-09-03 16:30:00,78.42504,78.42504,79.14004687813022,0.17765923908729706,13.0,0
2022-09-03 17:00:00,78.45551999999999,78.45551999999999,79.17052687813022,0.1805513556038386,13.6,0
2022-09-03 17:30:00,78.45551999999999,78.45551999999999,79.17052687813022,0.1805513556038386,14.2,0
2022-09-03 18:00:00,78.486,78.486,79.20100687813023,0.18345825199101756,15.2,0
2022-09-03 18:30:00,78.51648,78.51648,79.23148687813023,0.18637984229011062,16.1,0
2022-09-03 19:00:00,78.45551999999999,78.45551999999999,79.17052687813022,0.1805513556038386,17.1,0
2022-09-03 19:30:00,78.39456,78.39456,79.10956687813022,0.17478198985887006,18.0,0
2022-09-03 20:00:00,78.36408,78.36408,79.07908687813023,0.17191969683613392,18.9,0
2022-09-03 20:30:00,78.30311999999999,78.30311999999999,79.01812687813022,0.16624034283822947,19.6,0
2022-09-03 21:00:00,78.27264000000001,78.27264000000001,78.98764687813023,0.16342346759443216,20.2,0
2022-09-03 21:30:00,78.24216000000001,78.24216000000001,78.95716687813024,0.16062192011410736,20.7,0
2022-09-03 22:00:00,78.08976,78.08976,78.80476687813022,0.1468475613159711,21.1,0
2022-09-03 22:30:00,78.05928,78.05928,78.77428687813023,0.14414008398294742,21.4,0
2022-09-03 23:00:00,77.99832,77.99832,78.71332687813023,0.13877338107797632,21.5,0
2022-09-03 23:30:00,77.93736,77.93736,78.65236687813022,0.1334717640101905,21.5,0
2022-09-04 00:00:00,77.84591999999999,77.84591999999999,78.56092687813022,0.12564342517152374,21.2,0
2022-09-04 00:30:00,77.81544,77.81544,78.53044687813022,0.12306755729385227,20.9,0
2022-09-04 01:00:00,77.78496,77.78496,78.49996687813022,0.12050868989692931,20.4,0
2022-09-04 01:30:00,77.75448,77.75448,78.46948687813023,0.11796695393705568,19.9,0
2022-09-04 02:00:00,77.69351999999999,77.69351999999999,78.40852687813022,0.11293541494767909,19.3,0
2022-09-04 02:30:00,77.72399999999999,77.72399999999999,78.43900687813021,0.11544248330725979,18.8,0
2022-09-04 03:00:00,77.72399999999999,77.72399999999999,78.43900687813021,0.11544248330725979,18.3,0
2022-09-04 03:30:00,77.75448,77.75448,78.46948687813023,0.11796695393705568,17.9,0
2022-09-04 04:00:00,77.78496,77.78496,78.49996687813022,0.12050868989692931,17.6,0
2022-09-04 04:30:00,77.75448,77.75448,78.46948687813023,0.11796695393705568,17.3,0
2022-09-04 05:00:00,77.78496,77.78496,78.49996687813022,0.12050868989692931,17.0,0
2022-09-04 05:30:00,77.78496,77.78496,78.49996687813022,0.12050868989692931,16.7,0
2022-09-04 06:00:00,77.78496,77.78496,78.49996687813022,0.12050868989692931,16.4,0
2022-09-04 06:30:00,77.81544,77.81544,78.53044687813022,0.12306755729385227,16.1,0
2022-09-04 07:00:00,77.81544,77.81544,78.53044687813022,0.12306755729385227,15.9,0
2022-09-04 07:30:00,77.84591999999999,77.84591999999999,78.56092687813022,0.12564342517152374,15.6,0
2022-09-04 08:00:00,77.8764,77.8764,78.59140687813023,0.12823616540549163,15.4,0
2022-09-04 08:30:00,77.90688,77.90688,78.62188687813023,0.13084565260341918,15.1,0
2022-09-04 09:00:00,77.96784,77.96784,78.68284687813022,0.13611437941754637,14.8,0
2022-09-04 09:30:00,77.99832,77.99832,78.71332687813023,0.13877338107797632,14.5,0
2022-09-04 10:00:00,77.99832,77.99832,78.71332687813023,0.13877338107797632,14.4,0
2022-09-04 10:30:00,78.05928,78.05928,78.77428687813023,0.14414008398294742,14.1,0
2022-09-04 11:00:00,78.08976,78.08976,78.80476687813022,0.1468475613159711,13.9,0
2022-09-04 11:30:00,78.12024000000001,78.12024000000001,78.83524687813023,0.14957097693282453,13.7,0
2022-09-04 12:00:00,78.12024000000001,78.12024000000001,78.83524687813023,0.14957097693282453,13.4,0
2022-09-04 12:30:00,78.12024000000001,78.12024000000001,78.83524687813023,0.14957097693282453,13.3,0
2022-09-04 13:00:00,78.12024000000001,78.12024000000001,78.83524687813023,0.14957097693282453,13.1,0
2022-09-04 13:30:00,78.12024000000001,78.12024000000001,78.83524687813023,0.14957097693282453,13.0,0
2022-09-04 14:00:00,78.12024000000001,78.12024000000001,78.83524687813023,0.14957097693282453,12.8,0
2022-09-04 14:30:00,78.12024000000001,78.12024000000001,78.83524687813023,0.14957097693282453,12.7,0
2022-09-04 15:00:00,78.12024000000001,78.12024000000001,78.83524687813023,0.14957097693282453,12.6,0
2022-09-04 15:30:00,78.15072,78.15072,78.86572687813023,0.15231022423048077,12.7,0
2022-09-04 16:00:00,78.1812,78.1812,78.89620687813023,0.15506519862646997,12.9,0
2022-09-04 16:30:00,78.24216000000001,78.24216000000001,78.95716687813024,0.16062192011410736,13.3,0
2022-09-04 17:00:00,78.21168,78.21168,78.92668687813023,0.1578357974963922,13.8,0
2022-09-04 17:30:00,78.24216000000001,78.24216000000001,78.95716687813024,0.16062192011410736,14.5,0
2022-09-04 18:00:00,78.24216000000001,78.24216000000001,78.95716687813024,0.16062192011410736,15.4,0
2022-09-04 18:30:00,78.24216000000001,78.24216000000001,78.95716687813024,0.16062192011410736,16.4,0
2022-09-04 19:00:00,78.24216000000001,78.24216000000001,78.95716687813024,0.16062192011410736,17.5,0
2022-09-04 19:30:00,78.1812,78.1812,78.89620687813023,0.15506519862646997,18.3,0
2022-09-04 20:00:00,78.12024000000001,78.12024000000001,78.83524687813023,0.14957097693282453,18.9,0
2022-09-04 20:30:00,78.05928,78.05928,78.77428687813023,0.14414008398294742,19.2,0
2022-09-04 21:00:00,78.0288,78.0288,78.74380687813023,0.14144865362262066,19.9,0
2022-09-04 21:30:00,77.93736,77.93736,78.65236687813022,0.1334717640101905,20.1,0
2022-09-04 22:00:00,77.8764,77.8764,78.59140687813023,0.12823616540549163,20.0,0
2022-09-04 22:30:00,77.90688,77.90688,78.62188687813023,0.13084565260341918,19.8,0
2022-09-04 23:00:00,77.84591999999999,77.84591999999999,78.56092687813022,0.12564342517152374,19.6,0
2022-09-04 23:30:00,77.84591999999999,77.84591999999999,78.56092687813022,0.12564342517152374,19.5,0
2022-09-05 00:00:00,77.81544,77.81544,78.53044687813022,0.12306755729385227,19.4,0
2022-09-05 00:30:00,77.78496,77.78496,78.49996687813022,0.12050868989692931,19.2,0
2022-09-05 01:00:00,77.75448,77.75448,78.46948687813023,0.11796695393705568,19.0,0
2022-09-05 01:30:00,77.75448,77.75448,78.46948687813023,0.11796695393705568,18.7,0
2022-09-05 02:00:00,77.75448,77.75448,78.46948687813023,0.11796695393705568,18.5,0
2022-09-05 02:30:00,77.72399999999999,77.72399999999999,78.43900687813021,0.11544248330725979,18.1,0
2022-09-05 03:00:00,77.75448,77.75448,78.46948687813023,0.11796695393705568,17.7,0
2022-09-05 03:30:00,77.72399999999999,77.72399999999999,78.43900687813021,0.11544248330725979,17.4,0
2022-09-05 04:00:00,77.72399999999999,77.72399999999999,78.43900687813021,0.11544248330725979,17.2,0
2022-09-05 04:30:00,77.75448,77.75448,78.46948687813023,0.11796695393705568,16.9,0
2022-09-05 05:00:00,77.75448,77.75448,78.46948687813023,0.11796695393705568,16.6,0
2022-09-05 05:30:00,77.75448,77.75448,78.46948687813023,0.11796695393705568,16.3,0
2022-09-05 06:00:00,77.75448,77.75448,78.46948687813023,0.11796695393705568,16.1,0
2022-09-05 06:30:00,77.81544,77.81544,78.53044687813022,0.12306755729385227,15.8,0
2022-09-05 07:00:00,77.8764,77.8764,78.59140687813023,0.12823616540549163,15.6,0
2022-09-05 07:30:00,77.96784,77.96784,78.68284687813022,0.13611437941754637,15.3,0
2022-09-05 08:00:00,78.0288,78.0288,78.74380687813023,0.14144865362262066,15.1,0
2022-09-05 08:30:00,78.12024000000001,78.12024000000001,78.83524687813023,0.14957097693282453,14.9,0
2022-09-05 09:00:00,78.21168,78.21168,78.92668687813023,0.1578357974963922,14.7,0
2022-09-05 09:30:00,78.21168,78.21168,78.92668687813023,0.1578357974963922,14.4,0
2022-09-05 10:00:00,78.24216000000001,78.24216000000001,78.95716687813024,0.16062192011410736,14.2,0
2022-09-05 10:30:00,78.30311999999999,78.30311999999999,79.01812687813022,0.16624034283822947,14.0,0
2022-09-05 11:00:00,78.30311999999999,78.30311999999999,79.01812687813022,0.16624034283822947,13.9,0
2022-09-05 11:30:00,78.30311999999999,78.30311999999999,79.01812687813022,0.16624034283822947,13.6,0
2022-09-05 12:00:00,78.27264000000001,78.27264000000001,78.98764687813023,0.16342346759443216,13.4,0
2022-09-05 12:30:00,78.24216000000001,78.24216000000001,78.95716687813024,0.16062192011410736,13.2,0
2022-09-05 13:00:00,78.27264000000001,78.27264000000001,78.98764687813023,0.16342346759443216,13.1,0
2022-09-05 13:30:00,78.21168,78.21168,78.92668687813023,0.1578357974963922,12.9,0
2022-09-05 14:00:00,78.24216000000001,78.24216000000001,78.95716687813024,0.16062192011410736,12.7,0
2022-09-05 14:30:00,78.21168,78.21168,78.92668687813023,0.1578357974963922,12.7,0
2022-09-05 15:00:00,78.24216000000001,78.24216000000001,78.95716687813024,0.16062192011410736,12.6,0
2022-09-05 15:30:00,78.24216000000001,78.24216000000001,78.95716687813024,0.16062192011410736,12.7,0
2022-09-05 16:00:00,78.24216000000001,78.24216000000001,78.95716687813024,0.16062192011410736,13.0,0
2022-09-05 16:30:00,78.27264000000001,78.27264000000001,78.98764687813023,0.16342346759443216,13.3,0
2022-09-05 17:00:00,78.30311999999999,78.30311999999999,79.01812687813022,0.16624034283822947,13.8,0
2022-09-05 17:30:00,78.27264000000001,78.27264000000001,78.98764687813023,0.16342346759443216,14.4,0
2022-09-05 18:00:00,78.30311999999999,78.30311999999999,79.01812687813022,0.16624034283822947,15.2,0
2022-09-05 18:30:00,78.1812,78.1812,78.89620687813023,0.15506519862646997,16.1,0
2022-09-05 19:00:00,78.24216000000001,78.24216000000001,78.95716687813024,0.16062192011410736,17.1,0
2022-09-05 19:30:00,78.21168,78.21168,78.92668687813023,0.1578357974963922,18.0,0
2022-09-05 20:00:00,78.12024000000001,78.12024000000001,78.83524687813023,0.14957097693282453,18.7,0
2022-09-05 20:30:00,78.1812,78.1812,78.89620687813023,0.15506519862646997,19.4,0
2022-09-05 21:00:00,78.0288,78.0288,78.74380687813023,0.14144865362262066,20.1,0
2022-09-05 21:30:00,77.96784,77.96784,78.68284687813022,0.13611437941754637,20.7,0
2022-09-05 22:00:00,77.96784,77.96784,78.68284687813022,0.13611437941754637,21.3,0
2022-09-05 22:30:00,77.90688,77.90688,78.62188687813023,0.13084565260341918,21.7,0
2022-09-05 23:00:00,77.75448,77.75448,78.46948687813023,0.11796695393705568,22.0,0
2022-09-05 23:30:00,77.69351999999999,77.69351999999999,78.40852687813022,0.11293541494767909,21.9,0
2022-09-06 00:00:00,77.66304000000001,77.66304000000001,78.37804687813023,0.11044588896180664,21.5,0
2022-09-06 00:30:00,77.66304000000001,77.66304000000001,78.37804687813023,0.11044588896180664,21.2,0
2022-09-06 01:00:00,77.63256000000001,77.63256000000001,78.34756687813024,0.10797404873901735,20.9,0
2022-09-06 01:30:00,77.66304000000001,77.66304000000001,78.37804687813023,0.11044588896180664,20.6,0
2022-09-06 02:00:00,77.60208,77.60208,78.31708687813023,0.10552004108382798,20.1,0
2022-09-06 02:30:00,77.5716,77.5716,78.28660687813023,0.10308401635234624,19.7,0
2022-09-06 03:00:00,77.5716,77.5716,78.28660687813023,0.10308401635234624,19.2,0
2022-09-06 03:30:00,77.5716,77.5716,78.28660687813023,0.10308401635234624,18.8,0
2022-09-06 04:00:00,77.5716,77.5716,78.28660687813023,0.10308401635234624,18.4,0
2022-09-06 04:30:00,77.54112,77.54112,78.25612687813023,0.10066612859644494,18.1,0
2022-09-06 05:00:00,77.5716,77.5716,78.28660687813023,0.10308401635234624,17.8,0
2022-09-06 05:30:00,77.60208,77.60208,78.31708687813023,0.10552004108382798,17.5,0
2022-09-06 06:00:00,77.5716,77.5716,78.28660687813023,0.10308401635234624,17.2,0
2022-09-06 06:30:00,77.60208,77.60208,78.31708687813023,0.10552004108382798,16.9,0
2022-09-06 07:00:00,77.60208,77.60208,78.31708687813023,0.10552004108382798,16.6,0
