date_time(UTC:PDT+7),vented_pressure(cm),water_temperature(deg_C),discharge_flag
2021-08-12 00:00:00,82.20456,20.2,0
2021-08-12 00:30:00,82.17408,20.0,0
2021-08-12 01:00:00,82.26552,19.7,0
2021-08-12 01:30:00,82.32648,19.5,0
2021-08-12 02:00:00,82.35696,19.2,0
2021-08-12 02:30:00,82.38744,18.8,0
2021-08-12 03:00:00,82.41792000000001,18.4,0
2021-08-12 03:30:00,82.41792000000001,18.1,0
2021-08-12 04:00:00,82.38744,17.8,0
2021-08-12 04:30:00,82.38744,17.4,0
2021-08-12 05:00:00,82.32648,17.2,0
2021-08-12 05:30:00,82.296,16.9,0
2021-08-12 06:00:00,82.23504,16.6,0
2021-08-12 06:30:00,82.17408,16.4,0
2021-08-12 07:00:00,82.11312,16.1,0
2021-08-12 07:30:00,82.02167999999999,15.9,0
2021-08-12 08:00:00,81.96072000000001,15.6,0
2021-08-12 08:30:00,81.93024000000001,15.4,0
2021-08-12 09:00:00,81.86928,15.2,0
2021-08-12 09:30:00,81.77784,14.9,0
2021-08-12 10:00:00,81.74736,14.7,0
2021-08-12 10:30:00,81.6864,14.5,0
2021-08-12 11:00:00,81.6864,14.3,0
2021-08-12 11:30:00,81.6864,14.1,0
2021-08-12 12:00:00,81.65592,13.9,0
2021-08-12 12:30:00,81.59496,13.7,0
2021-08-12 13:00:00,81.59496,13.5,0
2021-08-12 13:30:00,81.56448,13.3,0
2021-08-12 14:00:00,81.53399999999999,13.1,0
2021-08-12 14:30:00,81.50352,13.0,0
2021-08-12 15:00:00,81.50352,13.0,0
2021-08-12 15:30:00,81.53399999999999,13.1,0
2021-08-12 16:00:00,81.53399999999999,13.3,0
2021-08-12 16:30:00,81.53399999999999,13.6,0
2021-08-12 17:00:00,81.56448,14.1,0
2021-08-12 17:30:00,81.56448,14.9,0
2021-08-12 18:00:00,81.62544,15.6,0
2021-08-12 18:30:00,81.59496,16.5,0
2021-08-12 19:00:00,81.59496,17.3,0
2021-08-12 19:30:00,81.65592,18.1,0
2021-08-12 20:00:00,81.50352,19.0,0
2021-08-12 20:30:00,81.56448,19.6,0
2021-08-12 21:00:00,81.53399999999999,19.9,0
2021-08-12 21:30:00,81.50352,20.2,0
2021-08-12 22:00:00,81.56448,20.4,0
2021-08-12 22:30:00,81.56448,20.6,0
2021-08-12 23:00:00,81.56448,20.4,0
2021-08-12 23:30:00,81.56448,20.2,0
2021-08-13 00:00:00,81.53399999999999,20.2,0
2021-08-13 00:30:00,81.59496,20.2,0
2021-08-13 01:00:00,81.62544,20.0,0
2021-08-13 01:30:00,81.6864,19.7,0
2021-08-13 02:00:00,81.6864,19.3,0
2021-08-13 02:30:00,81.6864,19.0,0
2021-08-13 03:00:00,81.71688,18.7,0
2021-08-13 03:30:00,81.71688,18.3,0
2021-08-13 04:00:00,81.6864,17.9,0
2021-08-13 04:30:00,81.71688,17.6,0
2021-08-13 05:00:00,81.71688,17.2,0
2021-08-13 05:30:00,81.6864,16.9,0
2021-08-13 06:00:00,81.62544,16.6,0
2021-08-13 06:30:00,81.59496,16.3,0
2021-08-13 07:00:00,81.53399999999999,16.0,0
2021-08-13 07:30:00,81.44256,15.7,0
2021-08-13 08:00:00,81.41207999999999,15.5,0
2021-08-13 08:30:00,81.3816,15.3,0
2021-08-13 09:00:00,81.32064000000001,15.0,0
2021-08-13 09:30:00,81.29016,14.8,0
2021-08-13 10:00:00,81.25968,14.6,0
2021-08-13 10:30:00,81.25968,14.4,0
2021-08-13 11:00:00,81.19872000000001,14.2,0
2021-08-13 11:30:00,81.13776,14.0,0
2021-08-13 12:00:00,81.10728,13.9,0
2021-08-13 12:30:00,81.0768,13.7,0
2021-08-13 13:00:00,81.0768,13.5,0
2021-08-13 13:30:00,81.04632,13.3,0
2021-08-13 14:00:00,81.04632,13.2,0
2021-08-13 14:30:00,81.01584,13.1,0
2021-08-13 15:00:00,81.04632,13.1,0
2021-08-13 15:30:00,81.04632,13.2,0
2021-08-13 16:00:00,81.04632,13.4,0
2021-08-13 16:30:00,81.04632,13.8,0
2021-08-13 17:00:00,81.0768,14.4,0
2021-08-13 17:30:00,81.13776,15.0,0
2021-08-13 18:00:00,81.0768,15.9,0
2021-08-13 18:30:00,81.13776,16.7,0
2021-08-13 19:00:00,80.95488,17.2,0
2021-08-13 19:30:00,80.92439999999999,17.2,0
2021-08-13 20:00:00,80.86344,17.0,0
2021-08-13 20:30:00,80.92439999999999,16.9,0
2021-08-13 21:00:00,81.13776,16.8,0
2021-08-13 21:30:00,81.32064000000001,16.9,0
2021-08-13 22:00:00,81.41207999999999,17.4,0
2021-08-13 22:30:00,81.47304,18.0,0
2021-08-13 23:00:00,81.47304,18.2,0
2021-08-13 23:30:00,81.53399999999999,18.1,0
2021-08-14 00:00:00,81.59496,18.1,0
2021-08-14 00:30:00,81.6864,17.8,0
2021-08-14 01:00:00,81.77784,17.6,0
2021-08-14 01:30:00,81.8388,17.4,0
2021-08-14 02:00:00,81.6864,17.3,0
2021-08-14 02:30:00,81.80832000000001,17.3,0
2021-08-14 03:00:00,81.80832000000001,17.1,0
2021-08-14 03:30:00,81.77784,16.8,0
2021-08-14 04:00:00,81.77784,16.5,0
2021-08-14 04:30:00,81.80832000000001,16.2,0
2021-08-14 05:00:00,81.77784,15.9,0
2021-08-14 05:30:00,81.80832000000001,15.6,0
2021-08-14 06:00:00,81.80832000000001,15.3,0
2021-08-14 06:30:00,81.77784,15.1,0
2021-08-14 07:00:00,81.71688,14.8,0
2021-08-14 07:30:00,81.6864,14.6,0
2021-08-14 08:00:00,81.6864,14.3,0
2021-08-14 08:30:00,81.6864,14.1,0
2021-08-14 09:00:00,81.62544,13.9,0
2021-08-14 09:30:00,81.56448,13.8,0
2021-08-14 10:00:00,81.56448,13.6,0
2021-08-14 10:30:00,81.47304,13.4,0
2021-08-14 11:00:00,81.47304,13.3,0
2021-08-14 11:30:00,81.47304,13.2,0
2021-08-14 12:00:00,81.41207999999999,13.0,0
2021-08-14 12:30:00,81.35112000000001,12.9,0
2021-08-14 13:00:00,81.29016,12.8,0
2021-08-14 13:30:00,81.25968,12.6,0
2021-08-14 14:00:00,81.19872000000001,12.5,0
2021-08-14 14:30:00,81.19872000000001,12.4,0
2021-08-14 15:00:00,81.16824,12.4,0
2021-08-14 15:30:00,81.2292,12.5,0
2021-08-14 16:00:00,81.19872000000001,12.8,0
2021-08-14 16:30:00,81.25968,13.2,0
2021-08-14 17:00:00,81.25968,13.7,0
2021-08-14 17:30:00,81.25968,14.4,0
2021-08-14 18:00:00,81.25968,15.3,0
2021-08-14 18:30:00,81.25968,16.2,0
2021-08-14 19:00:00,81.25968,17.1,0
2021-08-14 19:30:00,81.16824,17.9,0
2021-08-14 20:00:00,81.19872000000001,18.9,0
2021-08-14 20:30:00,81.10728,19.8,0
2021-08-14 21:00:00,81.13776,20.3,0
2021-08-14 21:30:00,81.01584,20.5,0
2021-08-14 22:00:00,81.01584,20.7,0
2021-08-14 22:30:00,81.04632,20.8,0
2021-08-14 23:00:00,81.0768,21.0,0
2021-08-14 23:30:00,81.04632,21.0,0
2021-08-15 00:00:00,80.98536,20.8,0
2021-08-15 00:30:00,80.98536,20.4,0
2021-08-15 01:00:00,80.95488,20.2,0
2021-08-15 01:30:00,80.98536,19.9,0
2021-08-15 02:00:00,81.04632,19.6,0
2021-08-15 02:30:00,80.98536,19.3,0
2021-08-15 03:00:00,80.98536,18.9,0
2021-08-15 03:30:00,81.01584,18.6,0
2021-08-15 04:00:00,81.01584,18.4,0
2021-08-15 04:30:00,81.01584,18.1,0
2021-08-15 05:00:00,81.01584,17.8,0
2021-08-15 05:30:00,80.98536,17.4,0
2021-08-15 06:00:00,80.98536,17.2,0
2021-08-15 06:30:00,80.95488,16.9,0
2021-08-15 07:00:00,80.98536,16.6,0
2021-08-15 07:30:00,80.95488,16.4,0
2021-08-15 08:00:00,80.89392,16.1,0
2021-08-15 08:30:00,80.86344,15.9,0
2021-08-15 09:00:00,80.86344,15.7,0
2021-08-15 09:30:00,80.80247999999999,15.4,0
2021-08-15 10:00:00,80.77199999999999,15.2,0
2021-08-15 10:30:00,80.74152000000001,15.0,0
2021-08-15 11:00:00,80.71104000000001,14.8,0
2021-08-15 11:30:00,80.68056,14.6,0
2021-08-15 12:00:00,80.65008,14.4,0
2021-08-15 12:30:00,80.6196,14.2,0
2021-08-15 13:00:00,80.65008,14.1,0
2021-08-15 13:30:00,80.6196,13.9,0
2021-08-15 14:00:00,80.6196,13.8,0
2021-08-15 14:30:00,80.6196,13.7,0
2021-08-15 15:00:00,80.6196,13.7,0
2021-08-15 15:30:00,80.65008,13.8,0
2021-08-15 16:00:00,80.68056,14.1,0
