date_time(UTC:PDT+7),raw_pressure(cm),barocorrected_pressure(cm),water_temperature(deg_C),discharge_flag
2021-07-28 18:30:00,789.07,25.984642900000154,14.553,0
2021-07-28 19:00:00,789.4028500000001,25.78826860000015,14.536093333333334,0
2021-07-28 19:30:00,789.6683,26.11286120000011,14.348763333333334,0
2021-07-28 20:00:00,789.59245,26.112469000000033,14.140053333333332,0
2021-07-28 20:30:00,789.5869833333334,26.07641133333334,14.107378333333333,0
2021-07-28 21:00:00,789.5460333333333,26.060953833333315,14.190154999999999,0
2021-07-28 21:30:00,789.36905,26.13685610000016,14.316513333333333,0
2021-07-28 22:00:00,789.2066,26.025391100000093,14.478025,0
2021-07-28 22:30:00,789.1394333333333,26.049997433333374,14.615965000000001,0
2021-07-28 23:00:00,788.9926333333333,26.160161833333405,14.697153333333334,0
2021-07-28 23:30:00,789.1341666666667,26.04778986666679,14.703413333333334,0
2021-07-29 00:00:00,789.9036166666667,26.201341066666714,14.563936666666667,0
2021-07-29 00:30:00,790.68115,26.457807700000103,14.31084,0
2021-07-29 01:00:00,791.1032166666666,27.03180966666673,14.053483333333334,0
2021-07-29 01:30:00,791.0550833333333,27.545531033333305,13.880015,0
2021-07-29 02:00:00,790.7526333333333,27.731517333333272,13.784488333333332,0
2021-07-29 02:30:00,790.7832166666666,27.89874046666671,13.714545,0
2021-07-29 03:00:00,791.5592833333333,28.68806323333331,13.624411666666667,0
2021-07-29 03:30:00,792.2832166666666,29.46909976666666,13.508015,0
2021-07-29 04:00:00,792.4622666666667,29.63285426666664,13.362824999999999,0
2021-07-29 04:30:00,792.5317,29.780804500000045,13.203108333333335,0
2021-07-29 05:00:00,792.9932333333333,30.33309113333337,13.026975,0
2021-07-29 05:30:00,793.45925,30.858250400000088,12.829333333333333,0
2021-07-29 06:00:00,793.4983,30.92177319999996,12.635145,0
2021-07-29 06:30:00,793.29565,30.86392060000003,12.467278333333333,0
2021-07-29 07:00:00,793.02905,30.697251199999982,12.321448333333333,0
2021-07-29 07:30:00,792.7662166666667,30.6169441666666,12.180033333333334,0
2021-07-29 08:00:00,792.4192333333333,30.449428033333334,12.034221666666667,0
2021-07-29 08:30:00,792.0920666666667,30.23748746666672,11.884278333333333,0
2021-07-29 09:00:00,791.8543333333333,30.108862033333367,11.736335,0
2021-07-29 09:30:00,791.58565,30.025764099999947,11.588806666666667,0
2021-07-29 10:00:00,791.4035833333334,29.866130833333386,11.440806666666667,0
2021-07-29 10:30:00,791.3060333333333,29.766541433333373,11.28858,0
2021-07-29 11:00:00,791.1343333333333,29.72842213333331,11.131523333333334,0
2021-07-29 11:30:00,791.0135833333334,29.591356933333486,10.979863333333332,0
2021-07-29 12:00:00,790.8579166666667,29.58048766666684,10.822768333333332,0
2021-07-29 12:30:00,790.7822666666667,29.347803866666823,10.672146666666666,0
2021-07-29 13:00:00,790.83585,29.319811200000004,10.531920000000001,0
2021-07-29 13:30:00,790.86585,29.326358100000107,10.395316666666666,0
2021-07-29 14:00:00,790.8852833333333,29.255038133333414,10.274826666666666,0
2021-07-29 14:30:00,790.90585,29.154260499999964,10.17762,0
2021-07-29 15:00:00,790.8935833333334,29.078772433333484,10.121621666666666,0
2021-07-29 15:30:00,790.8013166666667,28.993643666666685,10.133944999999999,0
2021-07-29 16:00:00,790.6766,28.895439200000055,10.244118333333333,0
2021-07-29 16:30:00,790.5143333333333,28.836162233333425,10.494821666666667,0
2021-07-29 17:00:00,790.37245,28.69020009999997,10.875070000000001,0
2021-07-29 17:30:00,790.21905,28.61939580000012,11.26937,0
2021-07-29 18:00:00,790.13585,28.394457500000044,11.670768333333333,0
2021-07-29 18:30:00,790.0813166666667,28.39600766666672,11.892434999999999,0
2021-07-29 19:00:00,790.1151,28.265619300000026,11.861506666666667,0
2021-07-29 19:30:00,790.1471666666667,28.463897066666846,11.87072,0
2021-07-29 20:00:00,790.4487,28.182162000000062,12.017968333333334,0
